"827" ,"838" ,"0","4"  ,"2019-02-27","2019-02-27","Tropic supply"                                                     ,"cac1814776"                                                                    ,,,
"828" ,"839" ,"0","4"  ,"2019-02-28","2019-02-28","Tropic Supply"                                                     ,"CAC1816154"                                                                    ,,,
"829" ,"840" ,"0","6"  ,"2019-02-28","2019-02-28","Tropic sarasota FL"                                                ,"CAC1813210"                                                                    ,,,
"830" ,"841" ,"0","4"  ,"2019-02-19","2019-01-16","MINISPLITS4LESS"                                                   ,"VGA1005376"                                                                    ,,,
"831" ,"842" ,"0","6"  ,"2019-03-01","2019-02-11","minisplitwarehouse.com"                                            ,"5026640707"                                                                    ,,,
"832" ,"843" ,"0","4"  ,"2019-03-01","2019-03-01","538 s manhattan pl #401 la ca 90020"                               ,"675471"                                                                        ,,,
"833" ,"844" ,"0","4"  ,"2019-03-01","2019-03-01","Tropic Supply"                                                     ,"CAC1814558"                                                                    ,,,
"834" ,"845" ,"0","4"  ,"2019-02-28","2019-02-26","TROPIC SUPPLY"                                                     ,"CAC1813827"                                                                    ,,,
"835" ,"846" ,"0","4"  ,"2019-01-23","2019-01-23","Tropic Supply"                                                     ,"cac1817750"                                                                    ,,,
"836" ,"847" ,"0","4"  ,"2019-01-04","2018-12-20","Genie air conditioning"                                            ,"600353"                                                                        ,,,
"837" ,"848" ,"0","4"  ,"2019-03-05","2019-03-05","Tropic Supply"                                                     ,"CAC1817963"                                                                    ,,,
"838" ,"849" ,"0","4"  ,"2019-03-05","2019-03-05","tropic supply"                                                     ,"cmc 1249595"                                                                   ,,,
"839" ,"850" ,"0","4"  ,"2019-02-22","2019-02-22","Genie air conditioner"                                             ,"01007"                                                                         ,,,
"840" ,"851" ,"0","4"  ,"2019-02-22","2019-02-22","Genie"                                                             ,"01007"                                                                         ,,,
"841" ,"852" ,"0","4"  ,"2019-03-08","2019-02-26","ONLINE HTTPS://WWW.MINISPLITWAREHOUSE.COM"                         ,"M106985"                                                                       ,,,
"842" ,"853" ,"0","4"  ,"2019-02-27","2019-02-18","interclimate a/c &amp; heating"                                    ,"hvac 12743"                                                                    ,,,
"843" ,"854" ,"0","4"  ,"2019-02-22","2019-02-21","A&amp;a supply co"                                                 ,"Cac058774"                                                                     ,,,
"844" ,"855" ,"0","4"  ,"2019-02-22","2019-02-21","A&amp;a supply co"                                                 ,"Caco58774"                                                                     ,,,
"845" ,"856" ,"0","6"  ,"2019-02-11","2019-02-11","Comfortside LLC Doral, FL"                                         ,"CAC1819044"                                                                    ,,,
"846" ,"857" ,"0","4"  ,"2019-03-11","2019-03-11","Curry A/C and refrigeration"                                       ,"1001311342"                                                                    ,,,
"847" ,"858" ,"0","4"  ,"2019-03-08","2019-03-08","538 S MANHATTAN P #312 LA CA 90020"                                ,"675471"                                                                        ,,,
"848" ,"859" ,"0","6"  ,"2019-02-22","2019-02-07","NEHP"                                                              ,"NA"                                                                            ,,,
"849" ,"860" ,"0","6"  ,"2019-02-22","2019-02-07","NEHP"                                                              ,"na"                                                                            ,,,
"850" ,"861" ,"0","4"  ,"2019-03-09","2019-03-08","Tropic supply"                                                     ,"Cac18180339"                                                                   ,,,
"851" ,"862" ,"0","4"  ,"2019-03-09","2019-03-08","Tropic supply"                                                     ,"Cac1818039"                                                                    ,,,
"852" ,"863" ,"0","4"  ,"2019-03-09","2019-03-04","TROPIC SUPPLY"                                                     ,"RA-0018071"                                                                    ,,,
"853" ,"864" ,"0","6"  ,"2019-02-15","2018-12-10","Tropic Supply"                                                     ,"cac1815701"                                                                    ,,,
"854" ,"865" ,"0","33" ,"2019-03-04","2019-03-01","HVAC Supply Inc."                                                  ,"CAC1816965"                                                                    ,,,
"855" ,"866" ,"0","4"  ,"2019-03-11","2019-03-08","Tropic Supply"                                                     ,"CAC1819217"                                                                    ,,,
"856" ,"867" ,"0","4"  ,"2019-03-06","2019-03-05","Mini split warehouse, Roxboro, NC."                                ,"22497"                                                                         ,,,
"857" ,"868" ,"0","4"  ,"2019-02-18","2019-02-07","ebay"                                                              ,"A-Spec Inc"                                                                    ,,,
"858" ,"869" ,"0","4"  ,"2019-03-09","2019-03-08","TROPIC T22"                                                        ,"CAC1815465"                                                                    ,,,
"859" ,"870" ,"0","4"  ,"2019-03-09","2019-03-08","TROPIC T22"                                                        ,"CAC1815465"                                                                    ,,,
"860" ,"871" ,"0","4"  ,"2019-03-19","2019-03-04","Tropic supply"                                                     ,"CAC1817689"                                                                    ,,,
"861" ,"872" ,"0","6"  ,"2019-03-14","2019-03-14","Tropic Supply"                                                     ,"CAC1818860"                                                                    ,,,
"862" ,"873" ,"0","4"  ,"2019-03-12","2019-03-11","TROPIC SUPPLY 4321 NE 12th TERR  OAKLAND PARK FLORIDA 33334"       ,"41117"                                                                         ,,,
"863" ,"874" ,"0","4"  ,"2019-03-12","2019-03-01","Tropic supplys"                                                    ,"cac1815883"                                                                    ,,,
"864" ,"875" ,"0","4"  ,"2019-03-19","2019-02-19","Minisplits4less"                                                   ,"VGI1005376"                                                                    ,,,
"865" ,"876" ,"0","4"  ,"2019-03-19","2019-02-19","Minisplits4less"                                                   ,"VGI1005376"                                                                    ,,,
"866" ,"877" ,"0","4"  ,"2019-03-19","2019-02-27","TROPIC SUPPLY"                                                     ,"CAC1813827"                                                                    ,,,
"867" ,"878" ,"0","4"  ,"2019-03-21","2018-11-28","tropic supply"                                                     ,"cac1818583"                                                                    ,,,
"868" ,"879" ,"0","4"  ,"2019-03-04","2019-02-04","South min splits"                                                  ,"cac-029450"                                                                    ,,,
"869" ,"880" ,"0","6"  ,"2019-03-13","2019-03-13","NEHP"                                                              ,"NA"                                                                            ,,,
"870" ,"881" ,"0","4"  ,"2019-03-15","2019-03-01","Baldwin Winair"                                                    ,"CR109416"                                                                      ,,,
"871" ,"882" ,"0","4"  ,"2019-03-22","2019-03-22","Tropic supply"                                                     ,"Cac1819741"                                                                    ,,,
"872" ,"883" ,"0","4"  ,"2019-03-22","2019-03-22","Tropic supply"                                                     ,"Cac1819741"                                                                    ,,,
"873" ,"884" ,"0","4"  ,"2019-03-04","2019-03-04","Tropic Supply"                                                     ,"CAC1816307"                                                                    ,,,
"874" ,"885" ,"0","4"  ,"2019-03-22","2019-03-21","TROPIC SUPPLY WPB"                                                 ,"cAC056651"                                                                     ,,,
"875" ,"886" ,"0","6"  ,"2019-03-15","2019-03-07","TRopic supply"                                                     ,"CAC058364"                                                                     ,,,
"876" ,"887" ,"0","6"  ,"2019-03-19","2019-03-14","tropic supply"                                                     ,"cac058364"                                                                     ,,,
"877" ,"888" ,"0","4"  ,"2019-03-22","2019-03-21","Tropic supply"                                                     ,"CMC1250509"                                                                    ,,,
"878" ,"889" ,"0","4"  ,"2019-03-21","2019-03-21","TROPIC SUPPLY"                                                     ,"4156055"                                                                       ,,,
"879" ,"890" ,"0","4"  ,"2019-03-25","2019-03-25","538 S MANHATTAN PL #322 LOS ANGELES CA 90020"                      ,"675471"                                                                        ,,,
"880" ,"891" ,"0","6"  ,"2019-03-26","2019-03-26","Tropic supply inc"                                                 ,"caco57941"                                                                     ,,,
"881" ,"892" ,"0","4"  ,"2019-03-15","2019-03-08","REX AIR"                                                           ,"RA13067300"                                                                    ,,,
"882" ,"893" ,"0","4"  ,"2019-03-22","2018-12-31","Genie air conditioning &amp; heating inc."                         ,"un-LICEnse"                                                                    ,,,
"883" ,"894" ,"0","6"  ,"2019-03-20","2019-02-04","TROPIC SUPPLY"                                                     ,"117237"                                                                        ,,,
"884" ,"895" ,"0","6"  ,"2019-03-20","2019-02-04","TROPIC SUPPLY"                                                     ,"117237"                                                                        ,,,
"885" ,"896" ,"0","6"  ,"2019-03-08","2019-03-01","John faddoul Contracting - concorde way developments"              ,"B-18-11477"                                                                    ,,,
"886" ,"897" ,"0","4"  ,"2019-03-26","2019-03-25","Comfortside"                                                       ,"123456789"                                                                     ,,,
"887" ,"898" ,"0","4"  ,"2019-03-26","2019-03-26","Key west"                                                          ,"Cac051491"                                                                     ,,,
"888" ,"899" ,"0","4"  ,"2018-11-26","2018-11-23","genie air conditioning"                                            ,"unlicensed"                                                                    ,,,
"889" ,"900" ,"0","4"  ,"2018-08-24","2018-08-23","genie air conditioning"                                            ,"unlicensed"                                                                    ,,,
"890" ,"901" ,"0","4"  ,"2019-04-03","2019-04-03","comfortside"                                                       ,"41776"                                                                         ,,,
"891" ,"902" ,"0","4"  ,"2019-04-03","2019-04-03","comfortside"                                                       ,"41776"                                                                         ,,,
"892" ,"903" ,"0","4"  ,"2019-04-02","2019-04-01","TROPIC SUPPY"                                                      ,"1815701"                                                                       ,,,
"893" ,"904" ,"0","4"  ,"2019-04-03","2019-04-03","TROPIC SUPPLY NAPLES"                                              ,"CAC1817677"                                                                    ,,,
"894" ,"905" ,"0","4"  ,"2019-04-04","2019-04-03","comfortside"                                                       ,"41776"                                                                         ,,,
"895" ,"906" ,"0","4"  ,"2019-04-05","2019-03-31","ebay"                                                              ,"0538246"                                                                       ,,,
"896" ,"907" ,"0","4"  ,"2019-04-06","2019-04-01","Tropic supply"                                                     ,"Cmc1250083"                                                                    ,,,
"897" ,"908" ,"0","4"  ,"2019-03-20","2019-03-08","MINISPLITWAREHOUSE"                                                ,"NC000000"                                                                      ,,,
"898" ,"909" ,"0","4"  ,"2019-03-20","2019-03-08","MINISPLITWAREHOUSE"                                                ,"NC000000"                                                                      ,,,
"899" ,"910" ,"0","4"  ,"2019-03-20","2019-02-22","Amazon.com"                                                        ,"010796c"                                                                       ,,,
"900" ,"911" ,"0","4"  ,"2019-03-15","2019-03-15","tropic"                                                            ,"cmc054668"                                                                     ,,,
"901" ,"912" ,"0","4"  ,"2019-03-15","2019-03-15","tropic"                                                            ,"cmc054668"                                                                     ,,,
"902" ,"913" ,"0","6"  ,"2019-03-05","2019-02-18","Amazon.com"                                                        ,"cac1817659"                                                                    ,,,
"903" ,"914" ,"0","6"  ,"2019-03-05","2019-02-18","amazon.com"                                                        ,"cac1817659"                                                                    ,,,
"904" ,"915" ,"0","4"  ,"2019-03-29","2019-03-29","CUBIC AIR"                                                         ,"1043657"                                                                       ,,,
"905" ,"916" ,"0","4"  ,"2019-03-29","2019-03-29","CUBIC AIR"                                                         ,"1043657"                                                                       ,,,
"906" ,"917" ,"0","6"  ,"2019-04-05","2019-04-05","Tropic Supply"                                                     ,"CAC1818860"                                                                    ,,,
"907" ,"918" ,"0","6"  ,"2019-04-05","2019-04-05","Tropic Supply"                                                     ,"CAC1818860"                                                                    ,,,
"908" ,"919" ,"0","4"  ,"2019-03-15","2019-03-15","tropic supply inc."                                                ,"CAC1815977"                                                                    ,,,
"909" ,"920" ,"1","5"  ,"2019-04-10","2019-04-10","Baldwin Winair co."                                                ,                                                                                ,,,
"910" ,"921" ,"0","6"  ,"2019-04-11","2019-04-11","Mini split warehouse"                                              ,"22497"                                                                         ,,,
"911" ,"922" ,"0","4"  ,"2019-04-05","2019-04-02","Polar Ref AC Inc"                                                  ,"Cac 042692"                                                                    ,,,
"912" ,"923" ,"0","4"  ,"2019-04-06","2019-04-04","ARM"                                                               ,"P175E8F0C7DE66881"                                                             ,,,
"913" ,"924" ,"0","4"  ,"2019-04-13","2019-04-12","tropic supply"                                                     ,"cac1813899"                                                                    ,,,
"914" ,"925" ,"0","4"  ,"2019-04-13","2019-04-12","tropic supply"                                                     ,"cac1813899"                                                                    ,,,
"915" ,"926" ,"0","6"  ,"2018-09-05","2018-07-18","7216 bay front rd"                                                 ,"Lic #12743"                                                                    ,,,
"916" ,"927" ,"0","4"  ,"2019-04-15","2019-04-03","TROPIC SUPPLY"                                                     ,"U13634"                                                                        ,,,
"917" ,"928" ,"0","6"  ,"2018-09-12","2018-06-13","7216 front bey"                                                    ,"Lic #12743"                                                                    ,,,
"918" ,"929" ,"0","4"  ,"2019-04-12","2019-04-11","Mini split warehouse roxboro nc"                                   ,"22497"                                                                         ,,,
"919" ,"930" ,"0","6"  ,"2019-04-04","2019-04-02","sUNSHINE AIR OF CHARLOTTE COUNTY INC"                              ,"1815701"                                                                       ,,,
"920" ,"931" ,"0","6"  ,"2019-04-03","2019-04-01","Tropic supply"                                                     ,"CAC1819643"                                                                    ,,,
"921" ,"932" ,"0","4"  ,"2019-04-15","2019-04-15","tropic supply"                                                     ,"cmc1250074"                                                                    ,,,
"922" ,"933" ,"0","4"  ,"2019-04-15","2019-04-15","tropic supply"                                                     ,"cmc1250074"                                                                    ,,,
"923" ,"934" ,"0","4"  ,"2019-04-15","2019-04-12","baldwin winair"                                                    ,"cn006919"                                                                      ,,,
"924" ,"935" ,"0","4"  ,"2019-04-15","2019-04-12","baldwin winair"                                                    ,"cn006919"                                                                      ,,,
"925" ,"936" ,"0","6"  ,"2019-02-20","2019-02-19","Miami, fl"                                                         ,"07725927-8"                                                                    ,,,
"926" ,"937" ,"0","6"  ,"2019-02-20","2019-02-19","miami, fl"                                                         ,"07725927-8"                                                                    ,,,
"927" ,"938" ,"0","6"  ,"2019-04-15","2019-04-15","tropic supply, Miami, fl"                                          ,"Cac1814945"                                                                    ,,,
"928" ,"939" ,"0","6"  ,"2019-04-15","2019-04-15","tropic supply--Miami, Fl"                                          ,"cac1814945"                                                                    ,,,
"929" ,"940" ,"1","5"  ,"2019-04-16","2019-04-16","2826.71"                                                           ,                                                                                ,,,
"930" ,"941" ,"0","6"  ,"2019-04-17","2019-03-22","https://www.budgetairsupply.com"                                   ,"0580"                                                                          ,,,
"931" ,"942" ,"0","4"  ,"2019-04-17","2019-04-17","Naples Florida lol"                                                ,"201300000886"                                                                  ,,,
"932" ,"943" ,"0","6"  ,"2019-04-19","2019-04-19","Tropic Supply, Inc"                                                ,"CAC1818860"                                                                    ,,,
"933" ,"944" ,"0","4"  ,"2019-04-17","2019-04-17","Naples Florida 34105"                                              ,"201300000886"                                                                  ,,,
"934" ,"945" ,"0","4"  ,"2019-04-19","2019-04-19","538 s manhattan pl #211 la ca 90020"                               ,"675471"                                                                        ,,,
"935" ,"946" ,"0","6"  ,"2019-04-19","2019-04-19","minisplit warehouse roxboro nc"                                    ,"22497"                                                                         ,,,
"936" ,"947" ,"0","4"  ,"2019-04-10","2019-02-07","TROPIC SUPPLY"                                                     ,"CAC056315"                                                                     ,,,
"937" ,"948" ,"0","4"  ,"2019-04-22","2019-03-30","EBay"                                                              ,"md320855547184"                                                                ,,,
"938" ,"949" ,"0","4"  ,"2019-04-22","2019-03-30","Ebay"                                                              ,"md320855547148"                                                                ,,,
"939" ,"950" ,"0","4"  ,"2019-04-23","2019-04-23","Tropic supply inc"                                                 ,"Cac1818039"                                                                    ,,,
"940" ,"951" ,"0","4"  ,"2019-04-23","2019-04-22","Mini split warehouse roxboro nc"                                   ,"22497"                                                                         ,,,
"941" ,"952" ,"0","4"  ,"2019-04-09","2019-04-09","TROPIC SUPPLY"                                                     ,"CAC1818267"                                                                    ,,,
"942" ,"953" ,"0","4"  ,"2019-04-18","2019-04-15","arm"                                                               ,"p175e8f0c7de66881"                                                             ,,,
"943" ,"954" ,"0","4"  ,"2019-04-25","2019-04-25","TrOpic Supply"                                                     ,"Cac1818331"                                                                    ,,,
"944" ,"955" ,"0","4"  ,"2019-04-26","2019-04-25","tropic supply"                                                     ,"cac1817307"                                                                    ,,,
"945" ,"956" ,"0","4"  ,"2019-04-27","2019-04-13","amazon/ minisplitforless"                                          ,"1033492"                                                                       ,,,
"946" ,"957" ,"0","4"  ,"2019-04-20","2019-04-20","tropic supply"                                                     ,"cac 033632"                                                                    ,,,
"947" ,"958" ,"0","37" ,"2019-02-24","2018-12-07","arm"                                                               ,"Contractor all in one service"                                                 ,,,
"948" ,"959" ,"0","4"  ,"2019-04-30","2019-04-18","tROPIC sUPPLY"                                                     ,"cac1815835"                                                                    ,,,
"949" ,"960" ,"0","4"  ,"2019-05-02","2019-05-02","tropic supply"                                                     ,"cac1817963"                                                                    ,,,
"950" ,"961" ,"0","6"  ,"2019-05-02","2019-04-15","ARm distributors"                                                  ,"b4b204b3cadb57f10"                                                             ,,,
"951" ,"962" ,"0","4"  ,"2019-04-26","2019-04-25","tropic supply"                                                     ,"cac 1816233"                                                                   ,,,
"952" ,"963" ,"0","6"  ,"2019-05-03","2019-03-22","amazon"                                                            ,"136515"                                                                        ,,,
"953" ,"964" ,"0","6"  ,"2019-05-03","2019-03-22","amazon"                                                            ,"136515"                                                                        ,,,
"954" ,"965" ,"0","6"  ,"2019-05-03","2019-03-22","amazon"                                                            ,"136515"                                                                        ,,,
"955" ,"966" ,"0","6"  ,"2019-04-08","2019-03-25","online"                                                            ,"2705169173"                                                                    ,,,
"956" ,"967" ,"0","4"  ,"2019-04-30","2019-04-30","Clarenville"                                                       ,"Harbourelectric71@gmail.com"                                                   ,,,
"957" ,"968" ,"0","6"  ,"2019-05-02","2019-04-02","amazon.com"                                                        ,"912920"                                                                        ,,,
"958" ,"969" ,"0","6"  ,"2019-05-06","2019-04-16","bonterra-home-garden"                                              ,"taclb49663e"                                                                   ,,,
"959" ,"970" ,"0","6"  ,"2019-04-26","2019-04-05","bontara home garden"                                               ,"tacla43751"                                                                    ,,,
"960" ,"971" ,"0","4"  ,"2019-05-06","2019-05-06","mini split warehouse"                                              ,"22497"                                                                         ,,,
"961" ,"972" ,"0","4"  ,"2019-05-03","2019-05-03","rex air"                                                           ,"RA13067300"                                                                    ,,,
"962" ,"973" ,"0","6"  ,"2019-04-30","2019-04-16","Tropic supply inc."                                                ,"cac1815701"                                                                    ,,,
"963" ,"974" ,"0","6"  ,"2019-05-08","2019-03-16","aMAZON.COM"                                                        ,"TACLB19165C"                                                                   ,,,
"964" ,"975" ,"0","6"  ,"2019-05-08","2019-03-16","AMAZON.COM"                                                        ,"TACLB19165C"                                                                   ,,,
"965" ,"976" ,"0","6"  ,"2019-04-24","2019-03-13","8400"                                                              ,"CAC051491"                                                                     ,,,
"966" ,"977" ,"0","33" ,"2019-05-01","2019-04-24","Internet"                                                          ,"INSTALLED MYSELF"                                                              ,,,
"967" ,"978" ,"0","4"  ,"2019-05-07","2019-05-07","tropic supply"                                                     ,"cac1817895"                                                                    ,,,
"968" ,"979" ,"0","4"  ,"2019-05-05","2019-04-24","Amazon"                                                            ,"n/a"                                                                           ,,,
"969" ,"980" ,"0","4"  ,"2019-05-05","2019-04-24","amazon"                                                            ,"n/a"                                                                           ,,,
"970" ,"981" ,"0","4"  ,"2019-05-07","2019-05-03","tropic supply, inc."                                               ,"cac1814187"                                                                    ,,,
"971" ,"982" ,"0","4"  ,"2019-05-01","2019-04-29","tropic supply, inc."                                               ,"cac1814187"                                                                    ,,,
"972" ,"983" ,"0","4"  ,"2019-04-27","2019-04-13","amazon/minisplits4less"                                            ,"1033492"                                                                       ,,,
"973" ,"984" ,"0","4"  ,"2019-05-08","2019-04-29","Tropic supply, inc.  Sunrise, fl 33323"                            ,"CAC1813894"                                                                    ,,,
"974" ,"985" ,"0","6"  ,"2019-05-08","2019-04-30","tropic supply in port charlotte florida"                           ,"cac1816118"                                                                    ,,,
"975" ,"986" ,"0","4"  ,"2019-05-08","2019-05-02","Baldwin Winair company"                                            ,"CR108924"                                                                      ,,,
"976" ,"987" ,"0","4"  ,"2019-04-26","2019-04-26","tROPIC sUPPLY, INC."                                               ,"CAC1816063"                                                                    ,,,
"977" ,"988" ,"0","4"  ,"2019-04-15","2018-11-30","Curry Refrigeration &amp; Air conditioning"                        ,"CAC051491"                                                                     ,,,
"978" ,"989" ,"0","4"  ,"2019-04-15","2018-11-30","Curry refrigeration &amp; Air conditioning"                        ,"CAC051491"                                                                     ,,,
"979" ,"990" ,"0","4"  ,"2019-05-08","2019-05-08","Tropic Supply"                                                     ,"cac1813719"                                                                    ,,,
"980" ,"991" ,"0","4"  ,"2019-05-07","2019-05-07","Tropic supply"                                                     ,"CAC1817895"                                                                    ,,,
"981" ,"992" ,"0","4"  ,"2019-05-13","2019-05-04","Genie Air conditioning and heating inc"                            ,"self"                                                                          ,,,
"982" ,"993" ,"0","4"  ,"2019-05-13","2019-05-04","genie air conditioner and heating inc"                             ,"self"                                                                          ,,,
"983" ,"994" ,"1","5"  ,"2019-04-26","2019-04-26","d&amp;l part company inc."                                         ,                                                                                ,,,
"984" ,"995" ,"0","6"  ,"2019-04-17","2019-04-16","FORT PIERCE"                                                       ,"02-04-397"                                                                     ,,,
"985" ,"996" ,"0","6"  ,"2019-05-06","2019-04-16","bonterra- home- garden"                                            ,"taclb49663e"                                                                   ,,,
"986" ,"997" ,"0","6"  ,"2019-05-06","2019-04-16","bonterra- home- garden"                                            ,"taclb49663e"                                                                   ,,,
"987" ,"998" ,"0","4"  ,"2019-05-10","2019-05-10","538 s manhattan pl #420 los angeles cA 90020"                      ,"675471"                                                                        ,,,
"988" ,"999" ,"0","4"  ,"2019-05-13","2019-05-13","Tropic Supply"                                                     ,"CAC1818860"                                                                    ,,,
"989" ,"1000","0","33" ,"2019-03-19","2019-03-04","bROOKLYN, NEW YORK 11214"                                          ,"600676"                                                                        ,,,
"990" ,"1001","0","4"  ,"2019-05-15","2019-05-15","Tropic supply"                                                     ,"CAC1817963"                                                                    ,,,
"991" ,"1002","0","4"  ,"2019-05-15","2019-05-15","tropic supply"                                                     ,"CAC1817963"                                                                    ,,,
"992" ,"1003","0","4"  ,"2019-05-01","2019-04-30","Tropic Supply, Delray Beach, FLorida"                              ,"CAC050392"                                                                     ,,,
"993" ,"1004","0","4"  ,"2019-05-17","2019-05-15","cooling depot"                                                     ,"cac1817391"                                                                    ,,,
"994" ,"1005","0","4"  ,"2019-05-14","2019-05-08","tropic supply"                                                     ,"cac1815773"                                                                    ,,,
"995" ,"1006","0","6"  ,"2019-05-10","2019-05-01","Wholesale vendor"                                                  ,"1050303"                                                                       ,,,
"996" ,"1007","0","4"  ,"2019-05-13","2019-05-13","Cooling depot"                                                     ,"Caco33625"                                                                     ,,,
"997" ,"1008","0","6"  ,"2019-05-17","2019-04-24","Amazon"                                                            ,"3025"                                                                          ,,,
"998" ,"1009","0","6"  ,"2019-05-17","2019-04-24","amazon"                                                            ,"3025"                                                                          ,,,
"999" ,"1010","0","6"  ,"2019-04-23","2019-04-23","Sanders supply"                                                    ,"0122702"                                                                       ,,,
"1001","1012","0","4"  ,"2019-05-10","2019-05-10","TROPIC SUPPLY"                                                     ,"CAC1813469"                                                                    ,,,
"1002","1013","0","4"  ,"2018-10-29","2018-10-29","IDON&#039;TKNOW"                                                   ,"iDON&#039;TKNOW"                                                               ,,,
"1003","1014","0","6"  ,"2019-05-05","2019-05-03","arm"                                                               ,"p175e8f0c7de66881"                                                             ,,,
"1004","1015","0","6"  ,"2019-05-05","2019-05-03","arm"                                                               ,"p175e8f0c7de66881"                                                             ,,,
"1005","1016","0","4"  ,"2019-03-22","2019-03-04","Tropic Supply Delray beach florida"                                ,"CAC 050392"                                                                    ,,,
"1006","1017","0","6"  ,"2019-04-01","2018-05-21","amazon.com"                                                        ,"090461"                                                                        ,,,
"1007","1018","0","4"  ,"2019-05-18","2019-05-17","arm"                                                               ,"p175e8f0c7de66881"                                                             ,,,
"1008","1019","0","4"  ,"2019-05-21","2019-05-20","Tropic Supply"                                                     ,"CAC1817963"                                                                    ,,,
"1009","1020","0","4"  ,"2019-05-21","2019-05-20","Tropic Supply"                                                     ,"CAC1817963"                                                                    ,,,
"1010","1021","0","4"  ,"2019-05-22","2019-03-20","amazon.com / MiniSplits4Less"                                      ,"32112"                                                                         ,,,
"1011","1022","0","6"  ,"2019-05-03","2019-01-02","Brooklyn NY"                                                       ,"P178E7AF0F51AE480"                                                             ,,,
"1012","1023","0","4"  ,"2019-01-25","2019-01-24","Online"                                                            ,"TAClb00016421e"                                                                ,,,
"1013","1024","0","4"  ,"2019-05-18","2019-05-17","Tropic supply"                                                     ,"CAC1819521"                                                                    ,,,
"1014","1025","1","5"  ,"2019-04-23","2019-04-22","genie air conditioning &amp; heating Inc."                         ,                                                                                ,,,
"1015","1026","0","4"  ,"2019-04-29","2019-04-29","Tropic Supply"                                                     ,"CAC1818860"                                                                    ,,,
"1016","1027","0","33" ,"2019-05-24","2019-04-01","3D HVAC SUPPLY"                                                    ,"123456789"                                                                     ,,,
"1017","1028","0","4"  ,"2019-05-26","2019-05-26","Tropic supply"                                                     ,"Cmc1250509"                                                                    ,,,
"1018","1029","0","6"  ,"2019-04-29","2019-04-04","Minisplit warehouse"                                               ,"262711"                                                                        ,,,
"1019","1030","0","4"  ,"2019-05-25","2019-05-24","A&amp;a supply"                                                    ,"Cac1818540"                                                                    ,,,
"1020","1031","0","4"  ,"2019-05-24","2019-05-24","minisplit warehouse roxboro, nc"                                   ,"22497"                                                                         ,,,
"1021","1032","0","6"  ,"2019-05-27","2019-05-25","Los Angeles"                                                       ,"895795"                                                                        ,,,
"1022","1033","0","4"  ,"2019-04-04","2019-04-03","TROPIC SUPPLY"                                                     ,"CAC1813828"                                                                    ,,,
"1023","1034","0","6"  ,"2019-04-05","2019-04-04","TROPIC SUPPLY"                                                     ,"CAC1813828"                                                                    ,,,
"1024","1035","0","4"  ,"2019-04-12","2019-04-09","TROPIC SUPPLY"                                                     ,"CAC183828"                                                                     ,,,
"1025","1036","0","4"  ,"2019-04-26","2019-04-24","TROPIC SUPPLY"                                                     ,"CAC1813828"                                                                    ,,,
"1026","1037","0","4"  ,"2019-05-17","2019-05-16","TROPIC SUPPLY"                                                     ,"CAC1813828"                                                                    ,,,
"1027","1038","0","4"  ,"2019-05-20","2019-05-17","TROPIC SUPPLY"                                                     ,"2402936741071110150108"                                                        ,,,
"1028","1039","0","6"  ,"2019-05-24","2019-05-02","BUDGET AIR SUPPLY  DAVENPORT, FL 33837"                            ,"N/A"                                                                           ,,,
"1029","1040","0","6"  ,"2019-05-24","2019-05-02","BUDGET AIR SUPPLY DAVENPORT, FL 33837"                             ,"N/A"                                                                           ,,,
"1030","1041","0","4"  ,"2019-05-28","2019-05-18","Budget Air Supply"                                                 ,"CMC1249931"                                                                    ,,,
"1031","1042","0","4"  ,"2019-05-26","2019-03-30","Amazon: Minisplits4less"                                           ,"569230138460"                                                                  ,,,
"1032","1043","0","6"  ,"2019-05-26","2019-04-02","Amazon: minisplits4less"                                           ,"569230138460"                                                                  ,,,
"1033","1044","0","6"  ,"2019-05-26","2019-03-30","Amazon: minisplits4less"                                           ,"560230138460"                                                                  ,,,
"1034","1045","0","6"  ,"2019-05-26","2019-04-02","amazon: minisplits4less"                                           ,"569230138460"                                                                  ,,,
"1035","1046","0","6"  ,"2019-05-26","2019-04-02","amazon: minisplits4less"                                           ,"569230138460"                                                                  ,,,
"1036","1047","0","6"  ,"2019-05-26","2019-04-02","amazon: minisplits4less"                                           ,"569230138460"                                                                  ,,,
"1037","1048","0","4"  ,"2019-05-28","2019-05-28","Tropic supply"                                                     ,"CMC1249944"                                                                    ,,,
"1038","1049","0","6"  ,"2019-05-29","2019-05-29","Tropic sUPply inc"                                                 ,"Cac1818039"                                                                    ,,,
"1039","1050","0","6"  ,"2019-05-29","2019-05-29","Tropic supply"                                                     ,"Cac1818039"                                                                    ,,,
"1040","1051","0","4"  ,"2019-05-29","2019-05-20","tropic supply"                                                     ,"CAC058364"                                                                     ,,,
"1041","1052","0","4"  ,"2019-05-24","2019-05-24","tropic supply inc."                                                ,"CAC1815977"                                                                    ,,,
"1042","1053","0","4"  ,"2019-05-24","2019-05-24","tropic supply inc."                                                ,"CAC1815977"                                                                    ,,,
"1043","1054","0","4"  ,"2019-05-22","2019-05-22","Tropic supply"                                                     ,"CAC1817895"                                                                    ,,,
"1044","1055","0","4"  ,"2019-05-29","2019-05-29","TROPIC SUPPLY, INC."                                               ,"CAC058248"                                                                     ,,,
"1045","1056","1","5"  ,"2019-05-24","2019-05-21","amazon"                                                            ,                                                                                ,,,
